gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.43991649313097614,1,1,0.6364125111626608,1,0,-1.481049737066981,-0.5539100366971197,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,2.273158691738958,1,0,-0.055833672077855064,0,1,-0.4773243489666429,-0.3098379591472911,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.43991649313097614,1,1,1.2879383306831464,1,0,1.614878074242506,2.1812777293514705,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,1,1,0.5549717837226001,1,1,0.5064594751317021,0.6568260925902591,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,0.7992939660427822,1,1,0.5380336181348585,0.8617830646486979,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,1,1.4100994218432374,1,1,-1.3248408190513656,-0.2656237625901502,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,2.273158691738958,0,0,1.4100994218432374,1,0,-0.32776261895169184,0.6373126878191596,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0.358559542116917,-0.8248020088135614,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,1.478610720228884,2.3953733321511255,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.43991649313097614,0,0,-0.9516816739185228,1,1,0.4283550161238945,-0.6921373451548412,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,2.273158691738958,0,0,-0.2594354906780068,1,1,1.0049985751815391,0.09504311586572828,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,1.5729808767233588,1,1,1.7129240972523074,2.6610779172526255,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.015113308357824713,1,0,-1.491020519067978,-0.7418479645490904,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0.1857326540996401,-0.9459440511029219,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,-1.3015756610490399,-0.17379597543203437,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.43991649313097614,0,0,1.125056875803025,0,1,-0.6750781919864114,0.2172005615707796,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,2.273158691738958,0,0,0.9214550572028734,1,1,1.1761636661986499,1.380874949939624,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,0,0,0.880734693482843,1,1,1.3506523512160928,1.484026692581421,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,1.0332491241843629,-0.9201395599519996,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,0,0,-1.0738427650786138,1,1,0.3020584441112687,-0.8302542836760746,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,0.6364125111626608,1,1,0.1774236690988095,0.4222679035657066,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1,-0.43991649313097614,1,1,1.247217966963116,1,0,-1.3132082400502028,-0.3129503913562561,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.47820892612887816,-0.972476983834666,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,0,1,-0.8295205827584317,1,0,-1.4527991880641573,-0.90331918163121,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,2.273158691738958,1,0,0.880734693482843,0,1,-1.3231790220511994,-0.4049106224381577,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,-0.0965540357978854,1,1,-0.00869759491979612,-0.13101658804923902,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-0.43991649313097614,1,0,-0.0965540357978854,1,0,-1.4993295040688086,-0.7178756143438708,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.4732235351283796,-0.8735855207413105,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,0.3106496014024181,1,1,1.3689321182179202,0.9064828889263865,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,-0.43991649313097614,1,1,-0.9516816739185228,1,1,0.36853032411791364,-0.721561970222574,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,-0.62591876415828,1,0,0.9003053641710731,-0.3123323197119226,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,-0.43991649313097614,0,0,1.2064976032430856,0,1,-0.7033287409892356,0.206075271972777,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.1779947632379461,1,1,0.8803638001690798,0.08906106530807228,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,1.5322605130033284,1,0,0.830509890164096,1.803569732701826,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.43991649313097614,0,0,0.5549717837226001,1,1,1.3174164112127704,1.1576848643733477,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.43991649313097614,1,0,-0.38159658183809786,1,0,0.8438042661654253,-0.10461609924128072,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,0.5956921474426305,0,0,-0.8130073430001998,-0.21505225769129363,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,-0.43991649313097614,1,1,1.4508197855632678,1,1,1.3456669602155942,2.1593803339522273,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,2.273158691738958,0,0,1.125056875803025,1,1,1.3705939152180862,1.8363275298515,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,-0.43991649313097614,0,1,1.4100994218432374,1,1,1.304122035211441,2.10017790002,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,-0.43991649313097614,0,0,-0.748079855318371,1,1,0.16246749609731476,-0.6006406678061896,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,1,1.002895784642934,1,1,0.3170146171127639,0.7666000314213433,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.43991649313097614,1,1,0.9214550572028734,1,0,1.2010906212011416,1.3980264380698781,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.479387940066815,-0.998480140871267,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,1,-1.2774445836787656,1,1,-0.49394231896830415,-0.985390266403776,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.38159658183809786,1,1,1.068146861187852,-0.08673616953020538,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,1.182810854199314,-0.4075153529392773,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,0.5956921474426305,1,1,1.3074456292117733,1.259644611701073,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,0,0,0.22920887396235737,1,0,-1.4843733310673135,-0.6850957432068991,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,2.273158691738958,1,0,0.22920887396235737,1,1,0.3386179781149237,0.25956054319492,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.273158691738958,0,0,-1.2367242199587352,1,1,-0.2729233179462098,-0.955215125767924,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,2.273158691738958,1,1,-1.2774445836787656,1,1,-0.5155456799704636,-0.9856772282386451,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.7073594915983407,1,1,0.12756975909382579,-0.5179956593638855,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.2594354906780068,1,1,0.142525932095321,-0.20584740498818438,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,1,0.10704778280226633,1,0,-1.4976677070686424,-0.6849632992831133,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.43991649313097614,0,1,-1.1960038562387048,1,1,-1.4860351280674797,-0.9741104588946903,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,0.7178532386027215,1,0,1.2941512532104444,1.231345759985519,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,0.3920903288424788,1,1,0.9850570111795457,0.7649444823740215,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.43991649313097614,1,0,-0.9109613101984924,1,1,-0.32610082195152557,-0.7562843522417365,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,0,1.1657772395230555,1,0,0.9617918531772199,1.579960241376895,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,1.4508197855632678,1,0,1.5118466602322065,2.206265482972381,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,-0.43991649313097614,0,0,-0.9109613101984924,1,1,1.1346187411944968,-0.5372662502747112,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,-0.43991649313097614,1,0,1.3286586944031769,1,0,0.830509890164096,1.5397414365206241,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.5214156481331973,1.5915049367335525,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,1,0.9214550572028734,1,0,0.48651791112970877,0.8637697235054841,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
